child_id,age,gender,home_environment,parent_education,parent_income,mental_health,physical_abuse_record,emotional_abuse_record,attendance_rate,behavioral_issues,father_alcohol_use,mother_alcohol_use,father_smoking_use,mother_smoking_use,abuse_status
418,6,Female,5,2,5,3,0,1,65,0,0,1,0,1,1
419,3,Female,3,5,2,4,1,0,97,0,1,1,1,0,0
420,7,Male,5,1,1,2,1,0,59,1,1,1,0,0,1
421,6,Female,4,3,5,2,0,0,64,0,0,0,1,0,1
422,5,Female,3,5,5,1,1,0,98,0,1,0,0,0,1
423,7,Male,1,5,2,2,1,1,87,1,1,1,0,0,0
424,5,Male,2,3,5,2,0,1,87,0,0,0,1,1,0
425,5,Female,1,1,5,3,0,0,68,1,1,1,1,0,1
426,6,Female,4,3,2,5,0,1,95,1,1,0,0,0,1
427,7,Male,3,5,2,2,0,1,56,1,1,0,0,1,1
428,7,Male,3,5,1,3,0,1,81,0,0,1,0,0,1
429,4,Male,2,2,5,1,1,1,55,0,0,0,1,1,1
430,3,Male,5,4,2,3,1,1,56,0,1,1,1,0,1
431,4,Female,4,1,4,3,0,0,98,1,0,0,1,1,1
432,6,Female,1,2,2,4,1,0,78,1,1,0,1,0,0
433,4,Female,5,1,2,4,1,0,51,0,1,1,1,0,0
434,7,Female,1,5,5,2,1,0,68,1,1,1,0,1,1
435,5,Female,2,1,4,4,0,0,50,1,1,1,0,0,1
436,7,Male,2,2,4,3,1,0,80,1,0,0,0,1,0
437,6,Male,2,2,1,1,0,1,73,1,1,1,0,0,1
438,3,Male,2,4,3,4,0,0,77,0,1,0,0,1,1
439,6,Female,4,4,3,2,1,0,78,1,1,1,1,1,0
440,4,Female,2,5,1,3,0,0,90,0,1,0,0,1,1
441,7,Female,5,2,5,2,1,1,95,0,0,1,1,1,0
442,4,Male,5,3,2,2,1,1,94,0,0,0,0,0,1
443,7,Female,3,1,5,5,1,1,66,0,0,1,0,1,0
444,5,Female,1,3,3,1,1,0,75,1,0,0,1,1,1
445,5,Female,3,3,2,2,0,1,99,1,0,0,1,0,1
446,5,Female,1,3,5,3,0,1,94,1,0,1,0,1,0
447,6,Male,2,1,5,2,0,0,77,0,1,0,0,1,0
448,6,Male,5,2,5,3,1,1,89,0,1,1,1,0,1
449,7,Male,5,4,1,5,1,1,67,0,1,1,0,1,1
450,7,Female,3,2,2,2,0,0,89,1,1,1,0,0,0
451,7,Male,2,2,3,1,0,1,95,0,1,1,0,0,1
452,7,Male,1,2,4,3,0,1,94,1,1,1,1,1,0
453,6,Male,2,3,5,4,0,0,52,0,0,0,0,1,0
454,6,Female,2,5,5,4,0,0,87,0,0,1,0,1,1
455,4,Female,1,5,4,5,0,0,91,1,0,1,0,1,1
456,6,Male,2,1,5,5,0,1,73,1,1,1,0,1,1
457,4,Female,4,3,3,2,0,0,91,0,0,0,1,1,1
458,5,Male,4,2,4,3,0,0,59,1,1,1,0,1,0
459,4,Male,1,5,5,1,0,0,64,0,1,0,1,0,1
460,3,Male,4,3,2,3,0,1,56,0,0,1,1,1,1
461,7,Male,2,4,4,4,0,0,75,0,1,0,0,1,1
462,3,Female,4,5,2,5,0,1,88,0,1,0,0,1,0
463,3,Female,4,1,5,3,1,1,72,1,0,1,1,1,1
464,5,Female,3,4,3,3,1,0,70,0,0,0,1,0,0
465,5,Male,1,2,3,4,1,1,67,1,0,1,1,1,1
466,7,Female,4,1,1,2,0,1,94,1,0,1,0,1,0
467,6,Female,1,4,4,5,0,1,78,1,1,1,0,1,1
468,7,Male,3,5,2,2,1,1,93,1,1,0,1,1,1
469,6,Male,2,4,3,4,0,1,96,0,0,1,0,0,0
470,4,Female,4,3,3,2,1,1,60,1,0,1,1,0,0
471,7,Male,4,4,4,2,0,1,51,0,0,0,0,1,1
472,4,Male,3,3,5,4,0,0,72,0,1,1,0,1,0
473,6,Male,5,5,5,2,0,1,89,1,1,0,0,0,1
474,7,Female,3,2,4,2,0,1,72,0,0,1,0,1,0
475,5,Female,3,5,4,3,0,1,60,0,0,1,1,0,0
476,6,Female,2,3,1,1,0,0,76,0,0,0,1,1,1
477,6,Male,5,2,1,4,1,1,85,1,0,1,1,1,0
478,5,Female,1,1,2,3,1,0,91,1,1,0,1,1,1
479,4,Male,2,4,1,3,0,0,50,1,0,0,1,0,1
480,5,Female,5,5,1,5,0,1,91,0,1,0,1,1,0
481,6,Male,4,2,2,2,1,0,90,1,1,1,1,0,0
482,7,Female,3,2,4,2,0,1,80,1,0,0,1,0,0
483,3,Male,5,4,2,5,0,1,93,0,1,0,0,1,0
484,7,Female,1,1,2,4,0,0,65,1,0,1,0,1,1
485,3,Female,2,5,3,3,1,1,50,1,0,0,0,1,0
486,3,Female,2,2,5,5,1,1,98,1,1,0,0,0,0
487,5,Male,2,1,1,1,0,0,56,1,1,1,0,0,1
488,3,Male,2,1,2,5,0,1,89,0,1,1,1,1,0
489,4,Male,4,4,5,2,0,1,98,1,0,1,1,1,1
490,3,Male,1,3,5,2,0,0,83,0,1,0,1,0,0
491,3,Female,3,5,4,5,1,0,53,1,0,0,1,0,1
492,5,Male,3,3,3,1,0,1,89,0,0,0,0,1,1
493,4,Male,4,4,1,2,1,1,53,1,0,1,0,1,1
494,5,Female,3,5,1,1,0,0,50,0,1,1,1,1,0
495,4,Female,1,5,2,5,0,0,55,1,0,0,0,1,1
496,7,Male,5,3,2,4,0,0,53,1,1,1,0,0,0
497,7,Male,3,2,5,5,1,0,88,1,1,1,1,0,0
498,7,Male,1,2,4,4,0,1,53,1,1,0,0,0,0
499,4,Male,2,2,4,1,1,1,87,1,0,0,0,0,0
500,3,Male,1,2,5,1,1,1,89,0,1,0,1,0,1
501,6,Male,3,3,3,2,1,1,55,1,1,0,0,1,1
502,4,Male,5,2,4,5,1,0,89,1,0,1,1,1,1
503,6,Female,5,4,2,3,1,1,89,1,1,0,0,1,1
504,4,Female,3,1,1,5,0,0,78,0,0,1,0,1,1
505,5,Male,5,5,3,3,0,0,76,0,1,0,1,0,0
506,3,Female,2,1,4,5,0,1,55,0,1,0,0,0,0
507,7,Female,3,5,5,2,0,0,83,1,0,1,0,1,1
508,4,Male,4,1,4,3,1,0,63,1,0,0,0,0,1
509,7,Female,1,5,3,1,1,1,96,1,0,1,0,0,1
510,7,Female,4,3,1,4,0,1,82,1,1,1,0,0,1
511,4,Male,4,5,4,4,0,1,53,1,1,0,0,1,0
512,5,Male,5,2,1,2,0,0,77,0,0,1,0,0,1
513,5,Female,5,2,2,2,1,0,51,1,1,1,1,0,1
514,4,Female,5,1,4,5,0,0,87,0,0,1,1,0,0
515,3,Female,1,1,4,4,1,1,100,1,0,1,1,1,0
516,6,Female,1,2,4,5,1,1,60,1,0,0,0,0,0
517,4,Female,5,2,2,3,1,0,68,0,1,1,1,0,1
518,3,Female,1,5,4,2,1,0,84,1,1,0,1,0,1
519,7,Male,2,2,4,1,1,1,79,1,0,1,0,1,1
520,7,Male,5,5,2,3,0,1,87,1,1,0,0,0,1
521,7,Male,3,3,5,5,1,0,86,1,1,0,1,0,1
522,5,Female,5,3,3,2,0,0,99,1,1,0,1,1,1
523,4,Female,2,5,5,5,0,0,85,0,1,1,0,1,1
524,5,Female,4,4,3,3,1,0,60,1,0,0,0,0,1
525,7,Female,5,5,2,3,0,1,98,0,0,0,0,0,1
526,3,Male,2,5,4,2,1,0,88,1,1,0,0,0,0
527,4,Male,3,3,2,2,0,1,89,1,1,0,0,1,1
528,7,Female,2,1,3,3,1,0,96,1,1,1,0,1,0
529,4,Male,3,5,5,1,1,1,94,0,1,0,0,0,0
530,7,Male,1,3,4,5,1,0,65,0,1,1,1,1,0
531,5,Female,2,1,4,4,0,1,52,0,0,0,0,0,0
532,3,Male,4,3,2,5,1,1,73,1,0,1,0,0,0
533,3,Female,5,2,1,1,0,0,68,0,1,1,1,1,0
534,4,Female,3,5,4,1,0,0,71,1,1,0,1,0,0
535,4,Male,3,2,5,3,1,1,62,1,0,1,0,1,0
536,3,Male,4,5,1,5,1,0,81,0,1,0,1,1,1
537,3,Male,5,4,1,2,1,1,57,0,1,1,0,0,0
538,3,Female,5,2,4,2,1,1,76,0,0,0,0,0,1
539,4,Male,2,5,5,4,0,1,93,0,0,1,0,0,1
540,4,Male,5,5,1,2,0,1,51,1,0,1,1,0,1
541,3,Male,2,2,2,3,0,0,84,1,1,1,1,0,1
542,7,Male,2,1,5,4,0,0,54,0,1,0,0,0,1
543,6,Female,3,4,2,2,0,1,90,1,1,0,0,1,0
544,4,Female,5,4,4,1,0,1,57,1,0,1,0,0,1
545,5,Female,3,2,4,2,1,1,83,0,1,0,1,1,1
546,6,Male,3,5,5,1,0,1,50,1,1,1,0,1,0
547,3,Male,5,2,5,1,1,0,59,0,0,1,0,0,0
548,5,Female,5,5,2,2,1,1,80,0,1,0,0,1,0
549,4,Female,4,5,2,5,1,0,53,1,0,1,0,0,1
550,5,Male,3,1,4,2,0,1,63,1,0,0,1,0,0
551,7,Female,3,4,4,1,0,1,89,0,0,0,0,1,0
552,3,Female,2,4,4,3,0,0,59,0,1,0,0,1,1
553,3,Female,5,4,4,5,0,1,100,0,1,0,1,1,1
554,3,Female,3,3,1,4,1,1,94,1,0,1,1,0,1
555,7,Female,5,4,2,5,0,1,54,1,1,1,1,0,1
556,6,Male,1,2,1,5,1,1,80,1,1,1,0,0,0
557,7,Male,3,3,5,2,1,0,93,0,0,0,1,0,1
558,4,Female,5,3,4,5,0,1,88,0,1,0,1,0,1
559,3,Female,5,3,4,1,1,1,94,0,0,0,1,0,1
560,5,Female,4,5,3,5,0,0,91,1,0,1,1,0,0
561,4,Female,4,4,5,4,0,1,68,0,0,0,0,0,1
562,7,Female,5,2,1,1,1,1,69,1,0,0,0,0,0
563,3,Female,5,3,2,2,0,1,73,0,0,0,0,1,1
564,4,Male,5,1,3,4,0,1,56,0,0,1,0,0,1
565,4,Female,1,3,3,4,1,1,96,0,0,0,0,0,1
566,5,Male,2,3,3,2,0,1,81,0,0,1,1,1,0
567,6,Male,5,4,4,5,0,1,71,0,0,1,1,0,1
568,6,Male,3,5,3,4,0,1,54,0,1,0,1,0,0
569,6,Female,3,5,3,2,0,1,72,0,0,0,1,1,0
570,5,Female,1,2,5,5,1,1,66,0,0,1,1,1,0
571,6,Male,3,3,3,1,1,1,52,0,0,1,0,1,1
572,5,Female,4,5,5,2,1,1,77,0,0,0,1,0,0
573,5,Male,5,4,3,5,0,0,67,1,1,0,1,0,1
574,4,Male,2,1,3,1,1,0,59,0,1,1,1,0,1
575,3,Female,5,5,5,3,1,0,56,0,1,0,1,0,0
576,7,Female,3,2,3,1,1,1,95,0,1,0,0,1,1
577,6,Female,2,1,4,2,1,0,79,1,0,1,0,0,1
578,3,Male,2,5,3,4,0,0,99,0,0,0,0,1,0
579,7,Female,3,4,5,1,0,1,66,1,1,1,0,0,1
580,3,Male,2,3,3,4,1,0,62,0,1,0,1,1,1
581,6,Male,4,4,4,1,0,0,84,0,0,1,1,1,1
582,3,Female,2,1,5,5,0,0,96,1,1,1,1,0,1
583,5,Male,5,2,3,3,1,0,60,1,0,1,0,0,1
584,6,Female,2,2,1,1,0,0,71,1,0,1,0,1,1
585,6,Male,4,2,1,1,0,0,88,0,0,1,1,0,1
586,7,Male,5,4,4,5,1,0,55,0,1,1,1,1,1
587,3,Female,5,5,2,3,1,0,54,1,1,0,0,1,0
588,3,Male,1,2,5,3,0,1,66,0,0,1,0,0,0
589,6,Male,4,2,3,5,0,0,52,1,0,0,0,1,0
590,7,Male,3,2,2,5,0,0,80,1,1,0,1,1,0
591,4,Female,2,4,5,4,0,0,57,1,0,0,0,1,1
592,6,Female,4,1,2,3,0,1,73,0,0,0,0,1,1
593,3,Male,4,1,3,2,1,1,90,1,1,0,0,1,0
594,6,Male,3,3,5,5,0,1,66,1,1,1,1,1,0
595,6,Female,4,1,3,3,1,0,93,0,1,1,1,1,1
596,4,Female,2,4,4,4,0,0,53,1,0,1,0,0,1
597,3,Male,1,4,2,1,0,0,54,0,0,1,1,0,0
598,7,Female,1,3,4,4,1,0,56,0,0,1,0,0,1
599,6,Female,5,2,1,4,0,0,89,1,0,0,0,1,0
600,6,Male,3,1,3,4,1,0,70,1,0,0,1,0,1
601,4,Female,2,4,3,1,0,1,85,0,0,1,1,0,1
602,7,Male,2,5,2,2,0,0,63,0,1,1,0,0,0
603,7,Female,5,3,3,1,0,0,51,1,1,0,0,0,0
604,7,Female,4,2,1,4,1,0,68,1,1,0,1,1,1
605,6,Female,3,5,2,5,1,0,93,1,1,1,1,0,0
606,6,Female,1,3,2,5,1,1,61,1,1,0,0,0,1
607,5,Male,2,2,4,4,0,1,92,1,0,1,1,0,1
608,3,Male,2,4,4,3,1,0,89,1,0,0,1,0,0
609,4,Male,3,5,2,1,0,0,79,1,0,1,0,1,0
610,7,Female,4,2,5,2,1,1,97,1,0,1,1,1,0
611,3,Female,1,5,2,4,0,1,75,0,1,1,1,0,1
612,7,Male,2,1,5,2,0,1,78,1,0,1,0,1,0
613,7,Female,4,4,4,4,1,1,88,0,1,0,1,0,1
614,7,Male,5,1,4,3,0,0,78,0,0,0,1,0,1
615,3,Female,4,5,1,5,0,0,87,1,0,1,1,0,0
616,5,Male,5,2,4,4,1,1,100,1,0,0,1,1,1
617,6,Female,5,3,1,1,0,1,96,1,0,1,1,1,0
618,6,Female,3,3,2,3,0,1,84,1,0,1,0,1,0
619,4,Male,2,5,3,4,0,0,93,1,0,1,1,1,1
620,7,Female,3,1,3,1,0,0,63,1,1,0,1,0,0
621,6,Male,2,1,3,5,0,1,92,0,0,0,1,1,0
622,5,Male,1,5,4,2,1,0,54,0,1,0,1,1,0
623,3,Male,3,1,1,5,0,0,72,0,0,0,1,0,1
624,3,Female,5,5,4,5,1,1,72,0,1,0,0,0,0
625,6,Male,1,3,2,1,1,0,54,0,0,0,0,0,0
626,6,Male,1,5,4,4,0,0,93,0,0,0,0,1,0
627,6,Female,3,1,2,4,1,1,65,0,1,0,0,1,1
628,7,Male,4,3,4,2,0,0,62,1,1,0,0,1,0
629,7,Male,1,4,3,4,0,0,86,1,1,0,0,1,0
630,4,Male,5,5,5,5,0,0,99,1,0,1,0,1,0
631,4,Female,3,5,1,1,0,0,53,0,1,0,1,1,1
632,6,Female,4,4,4,1,0,0,78,0,0,0,0,0,1
633,7,Male,3,2,5,2,1,1,50,0,0,1,1,0,0
634,5,Male,2,3,1,3,1,1,56,1,0,0,0,0,0
635,7,Male,1,3,1,1,1,1,60,1,1,1,1,0,1
636,4,Male,2,3,5,5,0,1,73,1,1,0,1,0,0
637,3,Female,2,1,1,5,0,1,94,1,1,1,0,1,1
638,5,Female,3,5,5,4,0,0,72,1,1,1,1,1,0
639,5,Male,3,4,1,1,0,1,100,0,0,1,1,0,1
640,6,Male,2,2,4,2,1,1,64,0,1,1,0,0,0
641,7,Female,2,4,5,3,0,0,81,1,0,1,1,0,1
642,4,Female,4,1,4,5,1,0,61,0,1,0,1,0,0
643,6,Female,3,4,1,4,0,1,94,0,1,0,0,1,1
644,3,Male,3,2,2,2,1,0,89,0,1,1,1,1,0
645,3,Female,1,5,2,4,1,1,73,0,1,1,1,1,1
646,5,Male,4,4,4,2,1,1,87,0,1,0,1,1,1
647,5,Male,2,4,1,1,1,0,72,1,0,1,0,0,1
648,5,Male,3,3,1,1,1,0,68,1,0,1,1,0,1
649,6,Female,2,4,1,5,1,1,91,1,1,1,0,1,0
650,4,Male,1,1,2,5,1,1,80,0,0,1,0,1,1
651,5,Female,5,3,3,4,1,0,88,0,1,0,0,1,1
652,4,Female,3,3,4,1,0,1,67,1,0,1,1,1,0
653,5,Female,2,2,2,2,1,0,72,0,1,0,0,0,1
654,3,Male,5,2,2,5,0,1,71,1,1,0,1,1,1
655,4,Female,4,3,5,5,1,1,99,1,0,0,0,1,0
656,3,Male,3,3,5,2,0,0,81,1,0,1,1,1,0
657,5,Female,3,3,2,1,0,1,86,0,1,0,0,1,1
658,6,Male,4,5,3,1,1,1,80,1,1,0,1,1,1
659,7,Female,3,3,5,2,0,1,58,1,0,0,1,0,1
660,6,Male,3,2,3,4,1,0,57,0,0,1,0,0,0
661,5,Female,2,5,4,5,0,0,65,1,0,1,0,0,0
662,6,Female,3,3,5,2,0,1,67,0,1,1,1,0,0
663,4,Female,2,5,2,5,1,1,82,1,0,0,0,1,1
664,7,Male,1,4,5,4,0,0,56,0,0,1,0,1,0
665,6,Female,3,1,2,5,1,1,70,1,1,0,1,0,1
666,5,Male,5,1,1,5,1,0,54,0,1,1,1,0,0
667,5,Male,1,2,2,4,1,0,84,0,1,0,0,1,1
668,6,Male,3,5,2,3,1,0,95,1,0,0,1,1,1
669,5,Female,5,2,5,1,0,0,90,1,0,0,0,1,0
670,7,Female,4,2,5,2,0,0,60,1,0,1,0,1,0
671,6,Female,4,4,4,2,0,0,70,0,1,0,1,0,0
672,5,Female,2,3,4,5,1,1,79,1,0,1,1,1,1
673,4,Female,2,5,5,3,0,1,64,0,0,0,0,0,1
674,3,Female,3,4,1,4,0,1,61,0,1,0,1,1,1
675,6,Male,4,3,5,2,0,1,84,0,1,0,1,0,1
676,6,Male,2,3,3,1,0,0,77,0,1,0,1,1,1
677,3,Male,1,5,3,3,0,1,84,1,1,1,1,0,1
678,7,Female,1,5,2,4,1,0,61,1,0,1,1,0,0
679,3,Female,1,5,4,5,1,0,53,0,1,1,1,0,0
680,5,Female,2,1,5,5,1,1,68,1,0,0,1,1,1
681,4,Female,3,4,1,1,1,0,91,0,0,0,1,0,1
682,6,Female,5,1,1,3,1,1,70,1,0,1,0,1,0
683,7,Female,4,3,4,4,1,0,100,0,0,0,0,1,1
684,7,Male,4,5,4,1,0,0,78,0,0,1,1,0,0
685,7,Male,5,1,5,3,0,1,81,0,0,1,0,0,1
686,6,Male,5,5,1,2,0,1,96,1,0,1,0,1,0
687,4,Male,4,1,4,2,1,0,78,0,1,1,0,0,1
688,4,Male,2,3,4,5,0,0,59,1,0,1,1,1,1
689,5,Female,3,2,5,3,1,1,69,0,0,0,1,0,0
690,4,Male,1,5,5,4,0,0,99,0,1,0,0,1,0
691,4,Male,3,1,1,4,0,0,67,0,0,0,0,0,0
692,3,Male,1,5,1,2,0,0,59,1,0,1,1,1,1
693,5,Male,2,1,3,3,1,1,52,0,0,1,0,1,1
694,7,Female,4,1,5,3,0,0,55,1,0,1,0,0,0
695,6,Male,1,5,3,5,0,1,79,1,0,0,1,0,1
696,5,Male,1,5,5,3,0,1,95,1,0,1,0,0,1
697,5,Female,5,3,3,1,1,1,50,0,0,1,0,0,0
698,4,Female,5,3,1,3,0,0,85,0,1,0,1,0,0
699,4,Female,4,5,2,1,1,1,60,1,1,0,0,1,1
700,4,Male,4,5,1,5,1,1,95,0,0,1,0,0,0
701,6,Male,2,1,5,4,0,0,78,0,1,0,1,0,1
702,4,Female,5,2,2,3,0,1,93,1,1,0,1,1,1
703,7,Female,2,4,4,1,0,0,70,0,0,0,1,1,1
704,5,Female,3,2,3,4,0,1,96,1,0,0,0,0,1
705,7,Male,4,2,2,5,1,1,78,0,0,0,1,1,0
706,4,Female,5,3,3,5,0,1,99,0,0,0,0,1,1
707,3,Male,2,1,5,5,1,1,86,1,1,1,1,1,1
708,3,Female,4,1,5,4,1,1,73,0,1,0,0,1,0
709,6,Female,5,4,4,1,1,0,64,0,0,0,0,1,0
710,3,Female,2,1,5,1,1,1,63,1,1,0,0,0,0
711,4,Female,2,4,5,3,1,0,51,0,0,0,0,0,1
712,5,Female,1,1,5,2,1,0,99,0,1,0,1,0,0
713,7,Male,3,3,2,1,0,0,97,0,0,1,1,1,0
714,4,Male,4,3,1,5,1,1,56,0,0,0,1,0,0
715,7,Male,3,3,1,1,1,1,50,0,1,1,0,1,1
716,7,Male,2,3,3,5,0,0,58,0,1,0,0,1,1
717,6,Male,5,1,2,5,0,1,57,0,0,0,0,0,1
718,4,Female,3,2,2,1,1,1,79,1,0,0,1,1,0
719,4,Male,3,1,5,1,0,0,59,1,1,0,1,0,1
720,5,Female,3,1,3,4,1,1,92,1,1,0,1,1,1
721,4,Male,1,4,5,5,1,0,84,0,0,1,1,0,0
722,7,Male,5,1,2,5,1,1,55,0,1,1,1,1,0
723,3,Male,5,2,4,1,0,0,68,1,0,1,1,0,1
724,6,Male,5,1,5,5,1,1,50,1,1,0,0,0,1
725,3,Female,4,3,1,3,1,0,79,1,1,0,0,1,1
726,4,Male,3,5,3,4,1,0,77,0,0,0,1,1,1
727,7,Female,5,3,1,2,1,0,72,1,0,0,1,0,1
728,5,Male,1,1,5,3,0,0,97,0,1,0,0,0,0
729,3,Male,4,1,2,5,0,1,75,0,0,1,0,1,0
730,7,Male,5,1,3,5,0,1,72,0,1,0,1,1,1
731,5,Male,2,3,1,5,1,1,80,1,0,1,0,1,0
732,7,Male,5,2,5,5,0,0,78,1,0,0,1,0,0
733,4,Male,1,5,2,3,0,0,96,0,0,0,0,0,0
734,6,Male,5,4,2,2,0,0,57,1,0,1,0,1,0
735,5,Male,1,5,5,3,1,1,76,0,1,1,0,1,0
736,7,Female,2,2,2,4,0,0,65,1,0,0,1,0,0
737,7,Female,1,4,4,2,1,0,59,0,1,0,0,1,1
738,6,Male,2,3,1,3,1,1,84,1,1,0,1,1,1
739,3,Male,3,1,1,3,0,1,58,1,0,0,0,0,0
740,7,Female,5,4,3,1,0,1,91,0,1,1,1,0,1
741,6,Female,3,5,4,5,0,1,81,0,1,0,0,0,0
742,7,Male,1,3,5,4,1,0,58,0,1,1,1,1,1
743,6,Male,1,2,4,3,0,0,58,0,1,0,0,0,1
744,6,Male,5,3,5,1,0,1,54,0,0,0,0,1,1
745,7,Male,3,1,5,4,0,1,54,1,0,0,1,1,1
746,7,Female,5,2,3,3,0,0,72,1,0,1,1,1,1
747,4,Female,1,2,1,4,1,0,76,0,0,1,0,0,0
748,7,Female,5,5,3,2,0,0,84,0,0,0,1,1,1
749,5,Male,4,2,4,4,0,1,75,0,1,1,1,0,1
750,3,Female,3,3,3,4,0,1,56,0,1,1,0,1,0
751,7,Female,5,2,4,2,0,0,82,0,0,0,1,1,1
752,3,Male,5,4,1,3,1,0,57,1,0,1,0,1,1
753,4,Female,1,4,3,2,0,0,59,0,0,1,0,0,0
754,3,Male,4,1,5,3,1,0,69,1,0,0,1,1,1
755,7,Female,4,3,3,5,1,0,56,0,0,1,1,1,0
756,7,Female,4,4,2,3,0,0,62,1,0,1,1,1,0
757,3,Female,2,3,5,5,1,0,51,1,1,1,1,0,0
758,3,Female,1,3,5,1,1,0,90,0,1,1,1,1,1
759,6,Male,5,4,2,2,1,1,61,0,1,0,0,1,0
760,3,Male,3,5,5,4,1,0,67,0,0,0,1,0,1
761,4,Female,4,4,4,5,1,0,96,0,1,0,1,1,0
762,3,Male,4,2,4,2,0,0,94,0,0,1,1,0,0
763,4,Male,1,4,2,5,0,0,59,0,1,0,1,1,1
764,6,Male,1,2,5,1,1,1,56,0,1,1,1,0,1
765,5,Male,3,4,4,2,1,0,63,1,0,0,1,1,0
766,5,Female,5,3,4,1,0,0,95,1,1,1,0,1,1
767,5,Male,3,2,3,3,0,0,84,0,1,1,0,0,0
768,4,Female,5,1,3,2,0,0,56,1,1,1,0,1,1
769,6,Female,3,2,4,5,0,0,94,0,0,0,1,0,0
770,6,Female,1,5,3,1,0,1,51,0,0,1,0,0,0
771,3,Female,2,3,4,1,1,0,87,0,1,0,0,1,0
772,7,Male,2,5,1,5,0,0,64,0,1,1,1,1,0
773,6,Male,5,2,3,1,0,1,70,1,1,1,1,1,1
774,5,Male,1,2,3,1,1,0,76,0,0,0,1,0,1
775,4,Female,1,3,5,4,1,1,66,0,1,1,0,1,1
776,4,Male,5,3,4,2,1,1,57,1,0,0,0,0,1
777,5,Male,4,5,1,1,1,1,85,1,0,0,1,1,1
778,6,Female,5,4,1,5,1,0,90,0,1,1,0,1,0
779,5,Male,5,4,5,3,0,0,54,1,0,0,0,0,0
780,4,Female,5,3,2,4,1,1,57,0,1,0,1,1,1
781,3,Female,5,5,4,1,1,0,52,0,0,1,1,0,1
782,7,Female,3,2,1,5,0,1,58,0,1,0,0,1,1
783,3,Female,1,1,1,4,0,0,58,1,0,0,0,0,0
784,7,Female,1,2,4,5,1,0,69,1,0,0,1,1,1
785,4,Female,3,3,5,3,1,0,90,1,1,1,1,0,0
786,6,Female,4,5,1,3,0,1,100,1,1,0,1,1,0
787,6,Female,4,4,5,1,1,0,92,1,0,1,1,0,1
788,5,Male,3,4,2,2,1,1,98,1,0,1,1,1,0
789,4,Male,4,2,2,3,1,0,59,1,0,0,1,1,1
790,7,Female,2,2,1,1,0,1,59,1,0,0,0,0,0
791,3,Female,4,4,5,4,0,0,72,0,0,1,1,0,1
792,6,Male,3,4,2,3,0,0,85,1,1,1,0,1,0
793,3,Female,3,5,5,3,1,0,94,0,0,1,1,0,1
794,3,Male,1,4,1,5,1,0,79,1,1,1,1,1,0
795,3,Male,1,4,1,3,0,0,77,0,0,1,1,1,0
796,5,Female,1,3,3,2,0,1,87,1,0,1,1,1,1
797,7,Male,1,5,2,1,0,0,53,0,0,0,1,1,0
798,4,Female,3,3,2,1,1,0,76,0,0,1,1,1,1
799,7,Male,1,4,1,1,0,1,100,1,1,1,1,1,1
800,7,Male,4,5,1,2,1,1,80,1,0,1,1,0,0
801,4,Male,2,2,5,5,1,1,66,1,0,0,1,1,0
802,4,Male,2,1,2,2,1,0,72,0,0,1,1,0,1
803,7,Female,5,5,5,3,1,1,92,0,0,1,0,1,0
804,6,Male,1,2,4,4,0,0,100,1,0,1,0,1,1
805,3,Female,3,3,2,3,1,0,98,1,0,0,1,1,0
806,6,Male,5,1,5,1,0,1,51,1,1,1,1,1,0
807,5,Female,3,1,4,3,0,1,76,0,1,0,0,1,1
808,6,Female,2,1,2,4,1,0,74,0,1,1,1,0,0
809,5,Male,3,2,4,1,0,1,84,1,1,0,0,1,0
810,6,Female,3,5,1,2,1,0,60,1,0,1,0,0,0
811,5,Female,5,1,3,1,1,0,90,1,0,1,0,0,0
812,3,Male,3,4,3,2,0,0,73,1,0,1,0,0,0
813,7,Male,4,1,3,5,1,1,90,0,0,0,1,0,1
814,7,Male,2,1,4,5,0,0,88,0,0,0,0,1,0
815,6,Male,2,2,4,1,1,1,56,0,1,1,0,0,0
816,6,Male,3,3,3,3,0,1,91,1,0,1,1,1,0
817,6,Female,1,2,5,4,1,1,79,0,0,1,1,0,1
818,4,Male,2,2,5,5,1,0,79,0,1,0,0,0,0
819,4,Male,1,4,1,3,0,0,64,1,0,1,1,0,0
820,4,Male,4,2,3,3,0,0,50,1,0,1,0,0,0
821,3,Male,3,5,3,4,1,0,73,1,1,0,1,0,0
822,4,Male,5,1,4,4,0,1,63,0,0,1,0,1,0
823,4,Male,1,2,4,5,0,0,55,1,0,1,0,0,0
824,5,Female,4,5,5,2,0,0,71,1,0,0,1,1,1
825,4,Male,4,2,1,5,1,0,78,0,0,1,0,1,1
826,5,Female,4,4,5,2,1,0,71,0,0,1,0,0,1
827,4,Female,4,4,5,5,0,0,75,0,1,1,0,0,0
828,3,Female,2,1,2,4,1,0,86,1,1,1,1,1,0
829,4,Male,5,5,4,5,0,0,66,0,0,1,0,0,1
830,5,Female,5,5,4,4,1,0,52,0,0,0,0,0,1
831,3,Male,5,1,2,2,0,1,87,1,0,1,1,1,1
832,5,Female,1,2,3,2,0,0,94,1,1,0,1,1,1
833,4,Female,5,2,4,4,1,0,80,0,0,0,0,1,0
834,4,Male,1,5,2,4,0,1,99,1,1,1,0,1,1
835,4,Male,5,3,1,1,0,1,63,1,0,0,1,1,0
836,3,Female,2,1,1,2,0,1,75,1,1,1,1,0,0
837,4,Female,1,4,4,5,0,1,73,0,1,1,0,0,0
838,3,Male,1,5,4,4,0,0,96,1,1,0,0,1,0
